0,1,2,3,4,5,6,7
1062.351942,38.66215922,-5.28417301,4,3,600,1,1983
1062.351942,37.90439146,-6.81729039,5,2,35,1.000000031,1997
1062.351942,33.21888888,-4.02758074,14,1,632.6224897,1.000000041,1996.814686
1062.351942,33.9661578,-3.1148551,17,2,367.0192866,1,1996.814686
1062.351942,37.65669885,-3.61850696,3,2,100,1,1972
1062.351942,33.3907004,-2.60899174,19,2,82.66110864,1.000000038,1996.814686
1062.351942,33.5868765,-9.16809864,12,4,143.285178,1.000000027,1996.814686
1062.351942,34.70691743,-4.89526696,13,4,69,1.000000042,2003
1062.351942,33.13414289,-9.46656575,12,5,33.81908845,1,1996.814686
1062.351942,32.89062152,-4.22054959,14,1,672.6320781,1,1996.814686
1062.351942,32.18023555,-3.51545119,17,5,450.1083062,0.99999994,1996.814686
2000,35.12548057,-7.74382847,11,1,1,0.999999975,2009
1062.351942,36.19237731,-5.87312054,1,4,335.2398296,0.999999925,1996.814686
6,37.43581949,-3.37836026,3,4,10,1.000000032,2008
1062.351942,34.60113239,-1.78089724,20,2,310,1.000000081,1996
1062.351942,34.17019613,-1.20032794,20,6,6800,1,2010
5000,32.13057921,-6.79570122,15,1,170,1.000000027,1988
1062.351942,31.20391421,-2.90621794,18,4,499.9378651,1.000000024,1996.814686
500,35.62251922,-9.02681927,5,3,150,1,1995
1062.351942,37.00738024,-3.15127781,3,7,1,0.999999963,2008
1062.351942,34.8783983,-9.59388452,11,4,15,1,2007
50,38.87280489,-6.46611219,6,1,50,1.00000004,2010
1062.351942,33.52432426,-1.84652718,20,3,453,0.99999997,2011
1062.351942,34.36664091,-2.97447454,17,1,500.0000156,1,1996.814686
50,37.74172509,-3.97698719,3,3,420,1.000000054,1998
1062.351942,38.77414556,-6.0385141,6,1,1500,1,2005
1062.351942,36.87925157,-3.14286218,2,7,350,0.999999938,2007
1062.351942,35.36450459,-4.06897523,21,3,1,0.999999934,2012
1062.351942,35.51202818,-4.41320689,21,2,205,0.999999946,2005
1062.351942,33.54319738,-9.16185073,12,4,143.2847414,1.000000027,1996.814686
100,34.02818281,-9.28041915,11,3,215.5520825,1,1989
1062.351942,34.66639172,-4.65390947,13,2,1,1.000000063,1960
1062.351942,33.40960496,-2.83011808,19,4,383.3374613,1.000000038,1996.814686
20,37.33417261,-3.32072984,3,6,13,1.000000019,1999
1062.351942,36.94323434,-2.95277122,2,6,400,1.000000019,2008
1062.351942,33.65522485,-9.33427608,12,4,143.244601,1.000000054,1996.814686
1062.351942,36.77390997,-3.34602186,2,7,142,1.000000016,1970
5,37.2681167,-3.38658187,3,5,50,0.999999987,1999
50,29.79295406,-4.61854042,16,2,2400,1.000000033,2006
500,35.05869363,-8.89304491,11,4,120,1,2010
200,39.33218639,-10.10729067,80,23,1,1,1983
1062.351942,32.15825912,-5.09342731,14,4,1114.524917,0.999999983,1996.814686
1062.351942,36.56996528,-6.41171838,1,1,45.28586398,1.000000038,1996.814686
1062.351942,35.45391432,-4.43493262,21,2,258,1.000000035,2005
1062.351942,32.75440022,-2.69807377,19,5,499.6395889,1.000000009,1996.814686
1062.351942,31.50416155,-2.04988958,18,3,399.5528913,1,1996.814686
200,34.58872537,-9.78918698,11,5,530,1,2001
1062.351942,39.5794871,-10.02212658,80,62,400,1,2010
500,34.94915943,-8.88637424,11,4,80,1,2009
1062.351942,35.09375542,-9.56256552,11,4,15,1,1998
1062.351942,34.75537986,-9.06224814,11,4,75,1.000000038,2009
1062.351942,30.75435201,-2.00E-08,17,1,383.8565661,1,1996.814686
500,38.38605179,-4.8318748,4,1,1,1,1988
1062.351942,33.51313243,-3.1095922,17,2,566.722398,1,1996.814686
20,37.33261231,-3.32056778,3,6,9,0.999999952,2006
50,38.89868754,-10.49107879,80,53,510,0.999999946,2006
500,34.58785482,-8.73035164,11,4,450,0.999999973,1978
1062.351942,35.64077346,-5.52778357,1,1,52.08688205,1,1996.814686
500,34.81501379,-9.09498657,11,4,65,1.00000004,2010
1062.351942,39.82164333,-7.88232478,60,63,100,1,1996.814686
20,37.34005672,-3.32327052,3,6,12,1.000000027,2004
1062.351942,33.07898813,-9.4219955,12,5,4.009586425,1,1996.814686
1062.351942,31.52102958,-1.77197585,18,3,465.5688886,1,1996.814686
3000,35.37351964,-7.65517076,11,1,1,0.999999968,1992
1062.351942,32.77082267,-4.85508079,14,6,32.13009222,1.000000041,1996.814686
1062.351942,36.95855644,-10.79734959,10,1,1,1,1992
1062.351942,38.85631547,-6.55882688,6,1,18,1,2008
50,39.18629314,-6.89263063,7,2,80,1,2010
1062.351942,33.08012535,-2.4250698,19,2,83.13756941,0.999999972,1996.814686
50,39.20770848,-6.90728189,7,2,120,1,1996.814686
1062.351942,32.6690971,-4.0833351,17,3,367.1426739,1,1996.814686
20,38.92162017,-5.04957892,4,4,200,0.999999977,1985
1062.351942,31.82275005,-2.00E-08,19,6,1664.00992,1.000000042,1996.814686
300,36.75183699,-7.28579388,5,1,150,0.999999928,1990
1062.351942,34.05212091,-3.77215628,17,8,3458.572312,1.000000014,1996.814686
1062.351942,39.94792497,-10.59260062,99,1,700,1.000000019,2010
1062.351942,33.69983153,-2.70517461,19,2,82.63344705,1.000000008,1996.814686
1062.351942,34.68498816,-4.78752236,13,4,140,0.999999957,2003
500,30.49283743,-5.61407327,15,1,60,1,2010
1062.351942,36.78438236,-3.34790241,2,7,98,0.999999973,1989
1062.351942,38.90373981,-10.93694088,90,33,1,1.00000003,2001
1062.351942,39.8123921,-10.77508095,9,4,1,1.000000026,1982
1062.351942,36.63932358,-3.31077639,2,2,500,0.999999992,1961
1062.351942,34.94606274,-11.47138551,10,3,30,1.00000005,2013
1062.351942,38.17053555,-10.92228441,90,63,56,1.000000015,2005
1062.351942,33.62457372,-2.13799815,20,4,807,1,2006
1062.351942,38.95163289,-7.36156613,60,43,200,1,2000
1062.351942,36.82632887,-3.3175933,2,7,89,1.000000047,2002
1062.351942,34.01867244,-1.8007423,20,3,320,1.000000007,1964
2000,35.85669422,-7.48081681,11,1,1,0.999999973,1990
1062.351942,29.76989575,-4.64773076,16,3,463,1,2000
1062.351942,38.83294335,-6.53861553,6,1,12,1,2007
1062.351942,30.90178796,-3.32820399,16,1,560,1,2011
1062.351942,34.66461827,-5.74758235,13,3,150,1,1974
300,37.6649007,-3.69661257,3,2,24,1,2007
100,37.78681168,-7.04471295,5,2,150,1,1997
1062.351942,33.23590818,-3.60563359,17,3,367.1006346,1,1996.814686
1062.351942,34.2689228,-3.22174704,17,6,1551.877592,1.00000004,1996.814686
1062.351942,34.21880545,-8.71799202,12,7,88.33398753,0.999999966,1996.814686
1062.351942,39.29822907,-6.98286215,60,43,6922,1,2010
1062.351942,38.75279228,-7.98675338,60,53,1,1.000000021,1974
1062.351942,30.5295045,-3.79507414,16,1,260,1,1988
1062.351942,34.79712048,-8.68661479,11,4,35,1,1984
1062.351942,38.33827328,-4.793685,4,1,1,1,2007
1062.351942,36.66670331,-3.29978992,2,2,200,1.000000063,1991
1062.351942,33.28370397,-8.98918212,12,2,143.324359,1.000000022,1996.814686
1062.351942,36.22518581,-3.35384895,2,1,1,0.999999959,2000
5000,35.66307116,-10.40556027,10,2,449.9939021,0.999999984,1993
1062.351942,36.5550328,-5.30977923,21,4,540,1,1997
1062.351942,34.98249597,-5.12250586,13,2,236,1.000000075,2010
1062.351942,31.06605126,-1.45014439,18,1,464.1858859,0.999999969,1996.814686
1062.351942,33.68434007,-3.67059088,17,8,3510.460183,1,1996.814686
1062.351942,34.95883783,-8.51535139,11,2,0.999999968,1.000000031,2000
20,36.84213435,-3.49115673,2,2,150,1.000000022,1980
500,35.14490078,-9.2523293,11,4,150,1.000000026,1975
1062.351942,34.08328491,-3.06176429,17,2,300.4907704,1,1996.814686
1062.351942,36.73586007,-6.08235667,1,3,329.8644232,1,1996.814686
1062.351942,32.47852608,-2.59916291,19,5,499.7959071,1,1996.814686
50,38.37472462,-6.63771838,6,1,50,1.000000074,2010
1200,30.28164403,-4.47667119,16,2,500,1.000000079,1996
1062.351942,37.52645661,-3.28945844,3,4,1,0.999999975,1972
1062.351942,29.82545411,-5.18341955,16,3,1000,0.999999948,2008
50,39.20792954,-7.00822362,60,43,50,1,2009
1062.351942,34.76032024,-9.08721899,11,4,56,0.999999963,2009
1062.351942,37.50498596,-7.0503892,5,6,1,1.000000064,1999
500,39.05976134,-10.88165669,90,33,103,1.000000033,2005
1062.351942,38.70499955,-5.06164698,4,3,500,1,1975
1062.351942,33.68583311,-8.91926214,12,2,103.0384279,1,1996.814686
1062.351942,30.50275607,-3.5964907,16,1,500,1,1990
20,36.96172331,-6.06738427,5,1,90,1,2010
50,39.22419322,-6.91126983,7,2,200,1,2010
1062.351942,34.97353585,-4.55929173,13,2,1,1.00000002,1990
1062.351942,32.39772909,-4.80458116,14,4,1114.245494,1.00000002,1996.814686
1062.351942,37.06433402,-5.57877147,21,5,237,1,2006
1062.351942,38.31885785,-4.6212825,4,1,1,0.999999939,1985
2400,35.20145881,-7.78635787,11,1,1,1.000000037,2001
1062.351942,34.77400651,-9.39996756,11,4,10,1,2008
5,35.63104942,-3.38751737,24,30,150,1.000000028,2002
20,37.20525621,-3.27386005,3,5,60,1,1999
1062.351942,37.28661902,-3.24190356,3,4,1,1.000000089,1976
1062.351942,31.82905109,-1.28224099,18,6,1595.532908,1,1996.814686
1062.351942,34.85929251,-4.27784886,13,1,452,1.000000027,1998
50,33.45249894,-2.14986185,20,4,800,1.000000045,1978
1062.351942,31.15674157,-1.70893427,18,1,464.3822233,1,1996.814686
1062.351942,37.10753905,-3.28057375,3,7,1,1.000000037,2007
1062.351942,35.99938009,-6.34943356,1,4,335.7116947,1.00000003,1996.814686
1062.351942,35.22384808,-8.40933026,11,2,559.9308346,1,1996.814686
1062.351942,38.76812741,-5.04943059,4,3,400,1,2008
1062.351942,37.90668795,-4.42464248,3,3,130,1.000000034,2002
1062.351942,32.99813053,-8.38434908,12,1,599.5351839,0.999999974,1996.814686
30,35.14653267,-4.22202569,21,3,193,1,2009
1062.351942,31.49106142,-1.5199068,18,2,464.3787899,1,1996.814686
1000,37.90632269,-9.79344745,80,43,350,1,1962
1062.351942,37.30429879,-3.2877186,3,4,1,1.000000045,1980
1062.351942,34.41078525,-1.36384636,20,1,70,0.999999946,1995
1062.351942,31.82275005,-2.00E-08,19,6,1664.00992,1.000000042,1996.814686
1062.351942,31.613766,-1.13087361,18,30,1216.573998,1,1996.814686
1062.351942,37.65694517,-3.26446851,3,1,1,1,2008
1000,36.87589848,-11.24442725,10,1,1,1,1990
1062.351942,31.82844807,-1.28289269,18,6,1595.46628,1,1996.814686
1062.351942,33.2433436,-4.21096557,14,1,639.7530131,1.000000015,1996.814686
1062.351942,38.84712947,-6.54526597,6,1,10,0.999999934,2001
1062.351942,33.01842094,-8.95709997,12,6,73.13952814,1,1996.814686
1062.351942,38.76457253,-10.36842747,8,3,407,1,1996.814686
1062.351942,36.90588829,-7.85515308,5,3,300,1.000000061,2008
200,36.70276671,-8.66541069,5,4,1,1.000000029,2004
500,34.61895661,-8.85770096,11,4,65,1.000000031,1978
100,35.7688412,-10.5242259,10,5,250,1,1983
250,30.18001163,-4.59052748,16,2,250,0.999999982,1994
500,36.72816071,-8.89863872,5,4,180,0.999999963,1996
2000,37.26082083,-11.17733483,10,1,1,1,2002
1062.351942,36.8786265,-3.36127063,2,7,178,1,2010
1062.351942,31.75453128,-1.05893514,18,7,3219.515425,1.000000028,1996.814686
300,37.6574048,-3.66875432,3,2,30,1,2007
50,39.63457937,-10.7499887,9,4,1,1,1999
6,37.49707529,-3.36889449,3,4,30,0.999999943,2008
1062.351942,30.59618005,-3.74632989,16,1,500,1,2003
50,37.04726445,-7.55808748,5,1,100,1,2010
1062.351942,30.66237113,-2.89872904,18,30,1218.522119,1,1996.814686
2000,36.10955272,-7.53368249,11,7,250,0.999999922,1984
1062.351942,30.75435201,-2.00E-08,17,1,383.8565661,1,1996.814686
15,35.2938421,-3.51598399,24,30,120,0.999999951,1998
1062.351942,34.48950533,-9.69224032,11,5,200,1,2004
1062.351942,33.06506268,-2.57394245,19,2,82.84169085,1.000000063,1996.814686
1062.351942,32.2508785,-5.00600086,14,4,1114.42156,1,1996.814686
1062.351942,33.03220996,-2.01893891,19,1,610,1,1999
1062.351942,35.46456793,-3.16088899,2,5,200,1.000000013,2008
1062.351942,33.90152653,-9.27330996,12,4,143.2737211,1.000000029,1996.814686
1062.351942,38.98741746,-10.50505716,90,33,75,1,1994
20,34.06004196,-6.0130367,13,3,300,1,1993
1062.351942,34.96040467,-5.85074822,13,3,1,1,1974
1062.351942,36.95509052,-2.97543319,2,6,935,0.999999972,1983
500,34.62860009,-8.87669962,11,4,54,1.000000021,1978
20,37.30668256,-3.38347407,3,6,6,1,2012
1062.351942,36.12889776,-10.46232057,10,5,250,0.99999997,1982
1000,34.32048986,-9.47260092,11,3,43.33052978,1,1996
100,34.05946206,-9.19625826,11,3,43.33466916,1,2007
1062.351942,38.51207975,-5.58984206,4,6,150,0.99999994,2003
500,34.59639273,-8.99647294,11,4,150,1,1978
1062.351942,38.75051868,-7.88495575,60,53,1,0.999999979,1974
1062.351942,31.74869826,-2.44080165,18,8,3663.404682,1,1996.814686
1062.351942,38.83465714,-4.88109188,4,8,400,1.000000037,1992
5,37.2582749,-3.20346442,3,5,25,1,2006
500,34.89371063,-8.85599948,11,4,40,1,2009
1062.351942,37.43710132,-3.29334516,3,4,60,1,2009
1062.351942,33.19974418,-8.94147863,12,6,73.10092862,0.999999994,1996.814686
1200,30.28575928,-4.47190063,16,2,350,0.999999923,2011
1062.351942,32.22512364,-4.05080475,17,3,516.7674526,0.999999955,1996.814686
200,37.03512743,-7.69204416,5,1,250,0.999999936,2010
5000,34.62437521,-9.20121665,11,4,52,0.999999965,2010
1062.351942,30.75435201,-2.00E-08,17,1,383.8565661,1,1996.814686
50,38.6891745,-6.6837492,6,1,30,1,2011
1062.351942,37.56033904,-3.33273829,3,4,1,0.999999981,1970
1062.351942,32.63536609,-4.18855956,17,3,516.7599253,0.999999937,1996.814686
200,38.8126259,-5.25334901,4,3,60,1,2005
50,38.36604373,-10.92324406,90,63,126,1,2008
1062.351942,33.15950256,-2.59415245,19,2,82.74789702,0.999999987,1996.814686
1062.351942,35.53602518,-4.24542473,21,1,240,0.999999978,2009
1062.351942,35.69375796,-4.4260282,21,1,480,0.999999953,2009
1062.351942,34.29250266,-8.63267547,12,7,88.33391631,1.00000002,1996.814686
1062.351942,35.7353996,-3.8774146,21,1,348,1.000000045,2009
1062.351942,31.42383406,-1.62003748,18,2,464.5524925,1.000000025,1996.814686
500,37.00733112,-7.56586706,5,1,120,1,2009
1062.351942,38.63768789,-6.83479215,6,2,200,1.00000002,2007
1062.351942,33.67866896,-9.39280717,12,4,143.2297772,1,1996.814686
1062.351942,38.88857134,-7.28230295,60,43,100,1,2008
1062.351942,31.64789874,-1.48628471,18,2,464.2184488,1,1996.814686
30,39.28626972,-10.32606189,80,23,345,1,2010
1062.351942,34.72571575,-4.55740875,13,2,1,1,1980
1062.351942,38.7787829,-8.00413486,60,53,1,1.000000013,2006
200,37.13501707,-6.68516785,5,1,120,1.000000025,1976
500,37.55346957,-6.23773714,5,6,1,1.000000024,2006
50,38.34217205,-6.63304493,6,1,30,1.00000003,2010
1062.351942,33.85029585,-9.32115109,12,4,143.2550007,0.999999944,1996.814686
1062.351942,38.37587872,-6.34241722,6,1,70,0.999999964,2005
1062.351942,33.92954351,-6.07115155,14,5,32.92848494,1.000000032,1996.814686
1062.351942,32.96384185,-2.08068235,19,1,200,0.99999998,1982
15,35.30681809,-3.52436682,24,30,50,0.999999977,1998
50,38.93820415,-6.50922044,6,1,30,0.999999936,2011
6,37.48189474,-3.35211712,3,4,20,1.000000019,2008
1062.351942,37.03631923,-7.79151187,5,3,200,0.999999961,2010
500,35.06221129,-8.85917458,11,4,30,1,2009
20,39.37004895,-10.66168464,90,33,180,1,2002
1062.351942,35.84018354,-4.16590239,21,1,120,1.000000045,2010
1062.351942,33.96659764,-1.65223242,20,3,320,1.000000012,2009
500,34.37495976,-1.95442957,20,2,350,1,1996
1062.351942,33.84500912,-9.29574944,12,4,143.2626333,1,1996.814686
1062.351942,34.55561609,-9.38991991,11,4,20,1,2004
1062.351942,33.50556456,-2.69311303,19,2,82.57309227,1.00000003,1996.814686
6000,34.70214703,-9.65960866,11,4,15,0.999999988,2007
1062.351942,37.63530452,-6.04539013,5,6,56,1,2010
25,38.39032143,-10.93009041,90,63,140,0.999999971,2010
1062.351942,33.86162602,-9.59760374,12,3,143.2414225,0.999999969,1996.814686
10,29.61344309,-4.9040965,16,4,2530,0.999999979,1971
1062.351942,32.81357934,-5.00304647,14,6,32.14576425,0.99999997,1996.814686
1062.351942,37.52893869,-6.26552404,5,6,1,1,1976
1062.351942,32.7021445,-3.34873162,17,3,566.7015319,1,1996.814686
30,35.56217953,-2.05658209,2,5,1,1.000000044,1996
50,37.19887481,-4.45652207,21,4,200,1.000000058,2012
1062.351942,38.29039544,-5.7854881,4,6,200,1,1970
5,37.22913901,-3.41917543,3,5,60,1.000000027,1999
30,39.30022405,-10.63624456,90,33,380,1,2011
1062.351942,33.62318715,-9.3459108,12,4,143.2412264,1.000000053,1996.814686
1062.351942,31.53467258,-1.61963758,18,2,464.474501,0.999999945,1996.814686
300,38.75849864,-7.88394623,60,53,1,0.999999955,1974
1062.351942,38.60729262,-10.58130761,90,33,1,0.99999999,1993
1062.351942,31.39454043,-1.12998048,18,7,3274.341869,1,1996.814686
1500,37.35283564,-6.7069097,5,1,150,0.999999979,2003
1062.351942,34.58743366,-9.08645617,11,4,50,0.999999967,1978
1062.351942,33.31770226,-3.85387791,17,3,367.1615401,0.999999984,1996.814686
1062.351942,36.71693176,-3.1557744,2,2,150,1.000000028,1997
1062.351942,30.75435201,-2.00E-08,17,1,383.8565661,1,1996.814686
1062.351942,34.9670829,-5.52717103,13,3,600,0.999999986,2012
1062.351942,33.35089247,-1.71497646,19,1,800,1,2005
1062.351942,33.38323605,-9.52949963,12,5,72.99097009,1,1996.814686
100,34.074158,-9.31193816,11,3,31.95375589,1,2009
1062.351942,33.31076648,-7.94456456,12,1,599.4948671,0.999999967,1996.814686
20,37.01915367,-3.24774077,3,7,1,1,2008
300,36.99495267,-7.5945075,5,1,110,1.000000028,2011
5000,34.29770429,-9.49784792,11,3,146.632142,1,2003
1062.351942,31.16204647,-3.08533553,18,4,450.0411404,1,1996.814686
250,30.30316686,-4.57189359,16,2,750,0.999999974,1978
1062.351942,30.75435201,-2.00E-08,17,1,383.8565661,1,1996.814686
1062.351942,31.16387752,-3.08584634,18,4,450.0412401,0.999999972,1996.814686
1062.351942,37.6201638,-3.65439017,3,2,64,1,1995
1062.351942,36.71466377,-3.3552248,2,2,300,1.000000034,2000
1000,34.65714355,-4.52871265,13,1,265,1.000000054,2004
1062.351942,37.58419902,-3.26297045,3,4,1,1.000000051,1960
1062.351942,35.72069558,-10.49639014,10,5,500,1,1989
1000,35.57452854,-7.74180719,11,1,569,0.999999981,1984
1062.351942,37.58087782,-3.15547492,3,1,1,1.000000025,2008
1062.351942,33.98207484,-2.97229411,17,1,1,1,1996
1062.351942,31.36039945,-2.81051641,18,4,499.9497428,1,1996.814686
50,34.77022452,-5.13116736,13,2,1,1,2000
25,37.43105691,-3.53675397,3,4,100,1.000000022,2008
1062.351942,38.85890783,-6.58536596,6,1,10,1,1988
1062.351942,36.89639389,-3.39463967,2,7,350,1,2009
1000,30.02096251,-4.82369116,16,2,650,1,1984
1062.351942,35.36056427,-10.57543408,10,2,500,1.00000003,2010
300,37.66760783,-3.61413429,3,2,500,1,1972
1062.351942,30.75435201,-2.00E-08,17,1,383.8565661,1,1996.814686
1062.351942,32.42135847,-4.80670934,14,4,1114.233034,1,1996.814686
50,39.93864909,-10.24376505,99,1,150,1,1981
5000,38.85984347,-6.78342706,6,2,5,1.000000039,2010
1062.351942,39.16699477,-7.06506297,60,43,1685,1,2006
500,34.66952467,-9.16293424,11,4,55,0.999999967,2009
5000,38.34238354,-6.62727678,6,1,900,0.999999974,2006
1062.351942,30.98285593,-1.67951515,18,1,464.5370012,1,1996.814686
1062.351942,37.85604749,-4.27140969,3,3,80,0.999999981,2005
1200,30.28779386,-4.48268904,16,2,350,1,1986
1062.351942,31.51042148,-3.32353615,17,5,450.0706195,1.000000021,1996.814686
1062.351942,38.34189082,-4.8803616,4,1,1,1.000000061,1972
2000,36.12373739,-7.45181692,11,7,100,1.000000066,1980
1062.351942,37.44259594,-6.30645347,5,6,1,1,2009
1062.351942,31.46016412,-1.48721923,18,2,464.3654323,1.000000032,1996.814686
1062.351942,31.43422578,-7.12714372,15,1,50,1,2004
1062.351942,30.32392095,-6.20048555,15,1,500,1,2012
1062.351942,30.75435201,-2.00E-08,17,1,383.8565661,1,1996.814686
1062.351942,35.12188814,-9.24907917,11,4,480,1.000000064,2004
1062.351942,31.03503173,-7.49062145,15,3,1,1,1990
1062.351942,33.30439813,-2.71151536,19,4,433.3890287,1.000000035,1996.814686
1062.351942,38.53054153,-4.98822996,4,2,250,1,1978
1062.351942,33.22832884,-2.10403473,20,4,250,1,1999
1062.351942,35.22502257,-10.81076288,10,2,844.3960073,0.999999968,1996
1062.351942,33.30313207,-2.79730205,19,4,433.379294,1,1996.814686
1062.351942,36.94430549,-3.24070765,2,7,120,1.000000016,2008
1062.351942,37.74813926,-3.92589663,3,3,520,1.000000033,2008
100,36.29178106,-5.24184704,21,5,1,1,1994
100,38.60842463,-10.58787909,90,33,309,1.000000006,2007
1000,30.40693865,-6.74307055,15,1,350,0.999999943,1994
1062.351942,31.82275005,-2.00E-08,19,6,1664.00992,1.000000042,1996.814686
2000,35.93118322,-8.26621154,11,7,50,1.00000005,2009
1062.351942,34.89772394,-11.06771648,10,3,68,1.000000038,2004
1062.351942,37.60573977,-3.23244197,3,1,1,1,1980
1062.351942,35.47107583,-10.49897498,10,2,400,0.999999965,2001
1062.351942,40.20163412,-10.28145543,9,5,205,1,1994
1062.351942,33.0146927,-2.47048636,19,8,3452.891272,1,1996.814686
7,37.24054832,-3.18567967,3,5,1,1,2008
1062.351942,33.09369881,-4.20520979,14,1,639.7702895,1,1996.814686
500,34.74464191,-9.18174095,11,4,150,0.999999966,2009
1062.351942,32.3097991,-3.46384192,17,5,450.1099856,0.999999966,1996.814686
1062.351942,38.17506743,-6.83167563,5,2,1000,0.999999978,1993
1062.351942,31.3955024,-2.72544295,18,4,499.9730174,0.999999962,1996.814686
1062.351942,37.3950133,-3.31604516,3,4,65,0.999999957,1975
500,37.67785667,-6.0363177,5,6,1,1.000000026,2011
1062.351942,34.61117894,-1.64650445,20,2,500,1,2011
1062.351942,38.65575309,-10.67167121,90,33,1,0.999999977,1983
1000,34.60153476,-9.59613228,11,4,15,1,2002
1062.351942,30.73040288,-3.57942473,16,1,600,1.000000042,2008
1062.351942,32.76863791,-5.71746016,14,5,107.7045867,0.999999967,1996.814686
1062.351942,33.00073941,-2.7460641,19,7,3052.404849,1.000000013,1996.814686
1062.351942,37.10692318,-3.46388978,3,5,750,0.999999972,2009
1062.351942,39.27418944,-8.60049389,80,13,367,0.99999997,1980
1062.351942,32.0543125,-3.35270512,17,5,450.0976881,1,1996.814686
50,39.30995185,-6.96970677,60,43,680,1,2010
500,36.29190544,-10.56747259,10,5,500,1,2009
1062.351942,38.82142514,-5.27810967,4,3,450,1,2000
500,36.04576497,-10.43960332,10,5,360,1.000000045,1982
50,39.17385502,-6.67251757,7,1,2954,1,2000
1062.351942,33.91082256,-9.41919806,12,3,143.2730021,0.999999971,1996.814686
1062.351942,32.39736268,-4.4157474,14,4,32.20946374,0.999999969,1996.814686
500,34.45642837,-9.31352591,11,4,30,1,1998
1062.351942,38.64525085,-10.12675343,8,3,215,1,1983
1062.351942,31.45553134,-2.13202585,18,3,399.587521,0.999999986,1996.814686
1062.351942,31.36872966,-7.97278824,15,3,1,1,1974
1062.351942,32.85697517,-3.94592834,14,1,631.7198462,0.999999953,1996.814686
1062.351942,33.81944924,-9.44740758,12,3,143.2645389,1,1996.814686
1062.351942,33.7954019,-9.35781208,12,4,143.2415618,1.000000082,1996.814686
1062.351942,29.81073365,-5.08768892,16,3,1250,0.999999936,2010
1062.351942,35.98110135,-5.0657271,1,1,36.56984549,1,1996.814686
1062.351942,32.14419157,-2.40759957,19,5,500.018636,1.000000076,1996.814686
20000,39.6631064,-7.90965411,60,60,18,1,1996.814686
1062.351942,33.25308366,-2.58543397,19,2,82.72071602,1.000000062,1996.814686
1062.351942,33.62586758,-9.21516492,12,4,143.2748534,0.999999973,1996.814686
1062.351942,36.70461729,-3.31680671,2,2,200,1,1998
1062.351942,34.03231184,-3.19101285,17,2,334.0293021,1,1996.814686
1062.351942,32.35811646,-5.17430601,14,4,1114.470692,0.999999979,1996.814686
1062.351942,33.90364601,-9.61719236,12,3,143.2394977,1.000000031,1996.814686
1062.351942,34.27058549,-2.99807734,17,6,1561.976056,1.000000015,1996.814686
1062.351942,37.61398125,-6.13758545,5,6,1,1,2010
1062.351942,33.1920583,-3.90316088,17,3,367.1597907,1.000000005,1996.814686
30,36.54609465,-3.32167505,2,2,100,0.999999957,1970
1062.351942,38.364212,-5.02830553,4,2,200,1,1975
1062.351942,33.28801016,-2.82999146,19,4,433.385087,1.000000036,1996.814686
1062.351942,38.94543144,-8.77704665,80,13,340,0.999999946,1993
1062.351942,39.12412489,-7.45395683,6,4,3000,1,2005
1062.351942,37.09820144,-3.24252874,3,7,1,1.000000052,2002
1062.351942,32.68438266,-8.81318162,12,6,73.19460789,1,1996.814686
1062.351942,30.48914939,-3.76528944,16,1,210,1,2010
1062.351942,37.90828748,-4.41755203,3,3,120,1.000000016,2002
10,37.14330424,-3.21673322,3,5,35,1,1999
1062.351942,36.92645581,-7.74065137,5,3,90,1,2002
1062.351942,30.83410414,-3.64776347,16,1,350,1,2008
50,35.72004548,-7.23960423,11,1,1,1,1972
1062.351942,29.74641957,-4.63385764,16,3,136,0.999999976,2009
1062.351942,36.62244869,-3.32551484,2,2,200,1.000000036,2000
1062.351942,32.74638097,-8.82016694,12,6,73.18361202,1,1996.814686
1062.351942,30.75435201,-2.00E-08,17,1,383.8565661,1,1996.814686
1062.351942,36.63019694,-3.27955214,2,2,200,1.00000004,2010
1000,35.09312439,-8.55138829,11,2,15.52373554,1.000000041,1996.814686
1062.351942,38.25979533,-4.6559845,4,1,1,1.000000022,1992
1062.351942,38.57377026,-5.03900659,4,2,800,1,2008
500,29.73741477,-4.75608428,16,3,75,1.000000053,2007
1062.351942,33.27079029,-2.59958383,19,2,82.6934091,1.000000017,1996.814686
1062.351942,31.67040222,-8.07610904,15,4,1813.665149,1,1986
200,37.91498722,-4.50948139,3,3,120,1.000000005,2005
1062.351942,34.13436442,-8.7793704,12,7,88.33397294,0.999999977,1996.814686
1062.351942,35.94033387,-6.13165716,1,5,666.0722618,1,1996.814686
1062.351942,37.03559506,-7.79165114,5,3,300,0.999999975,2010
1062.351942,34.37975125,-1.7869419,20,2,560,1,1998
1062.351942,38.58180648,-5.25534222,4,2,700,1,2004
1062.351942,38.98418861,-10.00466021,80,53,600,1,1986
1062.351942,35.79927682,-10.71864732,10,2,483.5155181,1.000000034,1983
1000,34.47489859,-9.75920027,11,5,25,1,2004
1062.351942,31.03905315,-7.50754429,15,3,1,1,1993
500,36.68823646,-8.13936054,5,3,300,1.000000083,1981
1062.351942,33.44645945,-3.51571829,17,7,3240.877005,1,1996.814686
500,34.66336981,-8.83388796,11,4,56,0.999999975,1978
4000,35.88825474,-8.2223344,11,7,100,1,2003
3000,35.36902967,-7.6477971,11,1,1,0.999999968,1992
